antecedents,consequents,support,confidence,lift
"frozenset({'queijo mussarela', 'oleo de soja'})",frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'oleo de soja'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'oleo de soja', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'oleo de soja'})",frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
"frozenset({'oleo de soja', 'pao de forma'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'pao de forma'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'papel higienico', 'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),"frozenset({'oleo de soja', 'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'papel higienico', 'oleo de soja', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'papel higienico', 'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'oleo de soja'})","frozenset({'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'oleo de soja'})","frozenset({'papel higienico', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela'})","frozenset({'oleo de soja', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'oleo de soja', 'pao de forma'})","frozenset({'papel higienico', 'queijo mussarela'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'pao de forma'})","frozenset({'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'pao de forma'})","frozenset({'papel higienico', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'oleo de soja'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'papel higienico', 'macarrao'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'papel higienico', 'oleo de soja'})",0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),"frozenset({'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'oleo de soja'})",frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'oleo de soja'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'oleo de soja', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'oleo de soja'})",frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
"frozenset({'oleo de soja', 'pao de forma'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'pao de forma'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'pao de forma'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'pao de forma'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao'})",frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'papel higienico', 'macarrao'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'papel higienico', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),"frozenset({'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'pao de forma'})",frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'pao de forma'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao'})",frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'oleo de soja'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'oleo de soja'})","frozenset({'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'oleo de soja'})","frozenset({'papel higienico', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao'})","frozenset({'oleo de soja', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'oleo de soja', 'pao de forma'})","frozenset({'papel higienico', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'pao de forma'})","frozenset({'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'pao de forma'})","frozenset({'papel higienico', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao', 'oleo de soja'})",frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'oleo de soja', 'pao de forma'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'oleo de soja', 'macarrao', 'pao de forma'})",frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao', 'pao de forma'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'papel higienico', 'queijo mussarela'})",0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'papel higienico', 'macarrao'})",0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),"frozenset({'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao'})",frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'oleo de soja', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'queijo mussarela', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'oleo de soja'})","frozenset({'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'oleo de soja'})","frozenset({'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao'})","frozenset({'oleo de soja', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'oleo de soja', 'pao de forma'})","frozenset({'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'pao de forma'})","frozenset({'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'pao de forma'})","frozenset({'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao', 'oleo de soja'})",frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
"frozenset({'oleo de soja', 'macarrao', 'pao de forma'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'oleo de soja', 'queijo mussarela', 'pao de forma'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao', 'pao de forma'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'papel higienico', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),"frozenset({'oleo de soja', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'papel higienico', 'oleo de soja', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'papel higienico', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'papel higienico', 'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'papel higienico', 'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'papel higienico', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),"frozenset({'queijo mussarela', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'oleo de soja'})","frozenset({'papel higienico', 'queijo mussarela'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'oleo de soja'})","frozenset({'papel higienico', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao'})","frozenset({'papel higienico', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'oleo de soja'})","frozenset({'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao'})","frozenset({'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela'})","frozenset({'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao', 'oleo de soja'})",frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao', 'oleo de soja'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'oleo de soja'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'macarrao'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'queijo mussarela', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'oleo de soja', 'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'macarrao', 'oleo de soja'})",frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'pao de forma', 'oleo de soja'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'papel higienico', 'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'papel higienico', 'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'papel higienico', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),"frozenset({'queijo mussarela', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'pao de forma'})","frozenset({'papel higienico', 'queijo mussarela'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'pao de forma'})","frozenset({'papel higienico', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao'})","frozenset({'papel higienico', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'pao de forma'})","frozenset({'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao'})","frozenset({'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela'})","frozenset({'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao', 'pao de forma'})",frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao', 'pao de forma'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'pao de forma'})",frozenset({'macarrao'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'macarrao'})",frozenset({'pao de forma'}),0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'pao de forma'})","frozenset({'papel higienico', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela'})","frozenset({'pao de forma', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'oleo de soja'})","frozenset({'papel higienico', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao', 'pao de forma'})","frozenset({'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'pao de forma', 'macarrao', 'oleo de soja'})","frozenset({'papel higienico', 'queijo mussarela'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao', 'oleo de soja'})","frozenset({'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'pao de forma', 'oleo de soja'})","frozenset({'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao', 'pao de forma'})","frozenset({'papel higienico', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'macarrao'})","frozenset({'pao de forma', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'pao de forma'})","frozenset({'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao', 'oleo de soja'})","frozenset({'papel higienico', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'pao de forma', 'queijo mussarela', 'oleo de soja'})","frozenset({'papel higienico', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'oleo de soja'})","frozenset({'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao', 'pao de forma', 'oleo de soja'})",frozenset({'queijo mussarela'}),0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'queijo mussarela', 'macarrao', 'pao de forma'})",frozenset({'oleo de soja'}),0.14285714285714285,1.0,7.0
"frozenset({'pao de forma', 'queijo mussarela', 'macarrao', 'oleo de soja'})",frozenset({'papel higienico'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
frozenset({'macarrao'}),"frozenset({'papel higienico', 'queijo mussarela', 'pao de forma', 'oleo de soja'})",0.14285714285714285,1.0,7.0
frozenset({'pao de forma'}),"frozenset({'papel higienico', 'queijo mussarela', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
frozenset({'papel higienico'}),"frozenset({'pao de forma', 'queijo mussarela', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
frozenset({'oleo de soja'}),"frozenset({'papel higienico', 'queijo mussarela', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
frozenset({'queijo mussarela'}),"frozenset({'papel higienico', 'macarrao', 'pao de forma', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'pao de forma'})","frozenset({'papel higienico', 'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'macarrao'})","frozenset({'pao de forma', 'queijo mussarela', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'pao de forma'})","frozenset({'queijo mussarela', 'macarrao', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'macarrao', 'oleo de soja'})","frozenset({'papel higienico', 'queijo mussarela', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'pao de forma', 'oleo de soja'})","frozenset({'papel higienico', 'queijo mussarela', 'macarrao'})",0.14285714285714285,1.0,7.0
"frozenset({'papel higienico', 'oleo de soja'})","frozenset({'queijo mussarela', 'macarrao', 'pao de forma'})",0.14285714285714285,1.0,7.0
"frozenset({'queijo mussarela', 'macarrao'})","frozenset({'papel higienico', 'pao de forma', 'oleo de soja'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'sabao em po'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'shampoo', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'shampoo', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'sabao em po'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'shampoo', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'shampoo', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'pasta de dente', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'sabao em po'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'pasta de dente'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'shampoo', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'shampoo', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'pasta de dente', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'pasta de dente'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'pasta de dente', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'pasta de dente', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'sabao em po'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'shampoo', 'sabao em po', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'shampoo', 'refrigerante', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'shampoo', 'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'pasta de dente', 'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'sabao em po'})","frozenset({'shampoo', 'pasta de dente'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante'})","frozenset({'shampoo', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'sabao em po'})","frozenset({'shampoo', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante'})","frozenset({'pasta de dente', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po'})","frozenset({'pasta de dente', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'pasta de dente'})","frozenset({'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante', 'sabao em po'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante', 'sabao em po'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante', 'pasta de dente'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po', 'pasta de dente'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'sabao em po'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'sabao em po'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'pasta de dente', 'condicionador'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'pasta de dente', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'refrigerante'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'refrigerante'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'sabao em po'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'sabao em po'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'shampoo', 'condicionador'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'shampoo', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'pasta de dente', 'condicionador'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'pasta de dente'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'pasta de dente', 'condicionador'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'pasta de dente', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador'})","frozenset({'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'sabao em po'})","frozenset({'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'condicionador', 'sabao em po'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador', 'refrigerante'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante', 'sabao em po'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
